_id,HB,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
951,S08000031,C16,Stomach,Male, ,2016-2020,0,0,0,0,0,4,0,2,6,7,21,40,38,51,60,75,60,46,410,0,0,0,0,0,1.5992004,0,1.013885157,3.55654612,3.807306766,10.47998323,20.71336841,23.32934279,37.51296404,53.51600128,97.34191673,111.4723641,115.1208769,14.3963606,13.03640415,15.85963209,18.3465513,16.57910911, ,20.2022246, ,7.218402243,6.495976949, ,7.978368954, ,111.8421604,101.2769578,123.2099949
952,S08000031,C16,Stomach,Female, ,2016-2020,0,0,0,0,0,0,0,1,1,12,12,14,18,18,37,43,59,53,268,0,0,0,0,0,0,0,0.504805751,0.566877356,5.928062956,5.411719078,6.612756953,10.15807087,12.09831901,28.4694223,41.66908929,70.05461886,63.07421336,8.856933426,7.828187442,9.983291528,8.981306991,7.930612841, ,10.09641266, ,3.376076901,2.924475217, ,3.85962943, ,115.5691088,102.145585,130.2663178
953,S08000022,"C00-C97, excluding C44",All cancer types,All,d,2016-2020,17,18,11,22,22,49,94,129,194,291,631,864,1155,1561,1711,1600,1212,1034,10615,23.08308553,21.41021981,12.71161958,26.07994689,26.6844563,59.33711961,109.6580768,143.226709,214.1682214,264.7548516,497.6301449,687.0829987,998.4698773,1412.477944,1748.148148,2299.610503,2481.115274,2388.597565,660.0341987,647.5371022,672.7118519,584.4036657,573.1712352, ,595.7435797, ,277.0308723,270.8110352, ,283.3203478, ,93.73597048,91.96117235,95.53641071
954,S08000022,"C00-C97, excluding C44",All cancer types,Male, ,2016-2020,6,10,8,12,15,28,39,41,60,98,221,409,571,857,1001,890,619,461,5346,15.82320209,23.26068247,18.03141975,27.00695429,32.76611547,65.04367218,91.83817642,92.73919928,135.8941837,188.2334864,360.2516872,665.8635061,1003.638409,1581.472596,2109.366769,2792.594917,2967.259479,2922.345483,675.6466416,657.6551912,694.0055754,625.7384126,608.8138688, ,642.8917582, ,278.4235401,269.8446037, ,287.1348534, ,93.16522178,90.68437252,95.69674349
955,S08000022,"C00-C97, excluding C44",All cancer types,Female, ,2016-2020,11,8,3,10,7,21,55,88,134,193,410,455,584,704,710,710,593,573,5269,30.78817734,19.47372265,7.114399545,25.04821782,19.0912562,53.1228656,127.1529303,191.9009093,288.6002886,333.6214347,626.384539,707.3455111,993.4676102,1249.889037,1408.171361,1882.939507,2118.765185,2082.576143,644.9141257,627.6168511,662.5673063,543.0689188,528.3638189, ,557.9730426, ,275.6382045,266.6702495, ,284.7524031, ,94.32225175,91.79242983,96.90412688
956,S08000022,C67,Bladder,All,d,2016-2020,0,0,0,0,0,0,0,0,1,2,4,12,19,42,53,43,50,43,269,0,0,0,0,0,0,0,0,1.103959904,1.819620973,3.154549254,9.542819426,16.4250456,38.00389087,54.15070243,61.80203228,102.3562407,99.33239391,16.72625525,14.7869782,18.84918001,15.0813954,13.29126226, ,16.98298044, ,5.376023983,4.690643861, ,6.107459069, ,91.00605587,80.45462324,102.5566993
957,S08000022,C67,Bladder,Male, ,2016-2020,0,0,0,0,0,0,0,0,1,2,4,7,13,31,38,32,29,24,181,0,0,0,0,0,0,0,0,2.264903062,3.841499721,6.520392528,11.39619693,22.84991124,57.20612659,80.07586134,100.4079071,139.0153876,152.1394612,22.87542876,19.66413879,26.46161417,21.71342114,18.5929395, ,25.07241415, ,7.839802459,6.648751665, ,9.127541386, ,87.96680219,75.61787913,101.7573749
958,S08000022,C67,Bladder,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,5,6,11,15,11,21,19,88,0,0,0,0,0,0,0,0,0,0,0,7.773027594,10.20685901,19.5295162,29.75009917,29.17230223,75.03215664,69.05575343,10.77100836,8.638663669,13.27018355,8.449369663,6.772829598, ,10.30852319, ,2.912245506,2.266587783, ,3.637593601, ,97.9679613,78.57316972,120.6992684
959,S08000022,C40-C41,Bone and articular cartilage,All,d,2016-2020,0,0,1,1,1,2,0,1,1,0,1,1,2,0,1,0,2,0,14,0,0,1.15560178,1.185452131,1.212929832,2.421923249,0,1.110284566,1.103959904,0,0.788637314,0.795234952,1.728952169,0,1.021711367,0,4.094249626,0,0.870511425,0.475916697,1.460570255,0.869444931, ,z, ,z,0.818715198, ,z, ,z,94.94493044,51.90727697,159.3014602
960,S08000022,C40-C41,Bone and articular cartilage,Male, ,2016-2020,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,7,0,0,2.253927469,2.250579524,0,2.322988292,0,2.26193169,0,0,0,0,3.51537096,0,0,0,4.793634054,0,0.88468509,0.35568929,1.822789407,0.876225509, ,z, ,z,0.891543603, ,z, ,z,85.38343751,34.32857025,175.9225143
961,S08000022,C40-C41,Bone and articular cartilage,Female, ,2016-2020,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,7,0,0,0,0,2.727322315,2.529660267,0,0,2.153733497,0,1.527767168,1.554605519,0,0,1.983339944,0,3.57295984,0,0.856784756,0.344471909,1.765304056,0.862664353, ,z, ,z,0.745886794, ,z, ,z,106.9179191,42.98654871,220.2917767
962,S08000022,"C40-C41, C47+C49",Bone and connective tissue,All,d,2016-2020,0,1,2,2,1,3,2,1,2,1,6,4,7,3,6,5,4,4,54,0,1.189456656,2.311203559,2.370904263,1.212929832,3.632884874,2.33315057,1.110284566,2.207919808,0.909810486,4.731823882,3.180939809,6.05133259,2.714563634,6.130268199,7.186282823,8.188499253,9.240222689,3.357686927,2.52239776,4.381053095,3.18103913,2.374923153, ,4.103133936, ,2.286970703,1.592377809, ,3.10531403, ,88.85076333,66.74742799,115.9309728
963,S08000022,"C40-C41, C47+C49",Bone and connective tissue,Male, ,2016-2020,0,0,2,2,0,2,1,1,1,0,2,1,5,2,4,3,3,1,30,0,0,4.507854937,4.501159048,0,4.645976584,2.354825036,2.26193169,2.264903062,0,3.260196264,1.628028132,8.788427399,3.690717845,8.429038036,9.413241293,14.38090216,6.339144216,3.791507529,2.558114208,5.412612752,3.686928065,2.46672746, ,5.148445292, ,2.652091948,1.620280783, ,3.934006088, ,87.71821742,59.18311294,125.2232097
964,S08000022,"C40-C41, C47+C49",Bone and connective tissue,Female, ,2016-2020,0,1,0,0,1,1,1,0,1,1,4,3,2,1,2,2,1,3,24,0,2.434215331,0,0,2.727322315,2.529660267,2.31187146,0,2.153733497,1.72860847,6.111068673,4.663816557,3.402286336,1.775410564,3.966679889,5.30405495,3.57295984,10.90354002,2.937547735,1.882142262,4.37083818,2.675150195,1.698442237, ,3.870157115, ,1.921849458,1.073933692, ,3.012432577, ,90.30824612,57.86219731,134.3715118
965,S08000022,C47+C49,Connective tissue,All,d,2016-2020,0,1,1,1,0,1,2,0,1,1,5,3,5,3,5,5,2,4,40,0,1.189456656,1.15560178,1.185452131,0,1.210961625,2.33315057,0,1.103959904,0.909810486,3.943186568,2.385704856,4.322380421,2.714563634,5.108556833,7.186282823,4.094249626,9.240222689,2.487175501,1.776874643,3.386827108,2.311594199,1.639194241, ,3.097753523, ,1.468255505,0.955893026, ,2.088814839, ,86.89856812,62.08161109,118.3311857
966,S08000022,C47+C49,Connective tissue,Male, ,2016-2020,0,0,1,1,0,1,1,0,1,0,2,1,3,2,4,3,2,1,23,0,0,2.253927469,2.250579524,0,2.322988292,2.354825036,0,2.264903062,0,3.260196264,1.628028132,5.273056439,3.690717845,8.429038036,9.413241293,9.587268108,6.339144216,2.906822439,1.842676076,4.361660894,2.810702556,1.761480994, ,4.101122386, ,1.760548345,0.986627301, ,2.754869202, ,88.4543597,56.07247635,132.7249702
967,S08000022,C47+C49,Connective tissue,Female, ,2016-2020,0,1,0,0,0,0,1,0,0,1,3,2,2,1,1,2,0,3,17,0,2.434215331,0,0,0,0,2.31187146,0,0,1.72860847,4.583301505,3.109211038,3.402286336,1.775410564,1.983339944,5.30405495,0,10.90354002,2.080762979,1.212121114,3.331503096,1.812485842, ,z, ,z,1.175962664, ,z, ,z,84.87875999,49.44500557,135.8991171
968,S08000022,C71,Malignant brain cancer,All,d,2016-2020,3,2,1,2,1,5,4,4,6,7,5,15,16,21,17,15,7,6,137,4.073485682,2.378913312,1.15560178,2.370904263,1.212929832,6.054808123,4.66630114,4.441138264,6.623759425,6.368673405,3.943186568,11.92852428,13.83161735,19.00194544,17.36909323,21.55884847,14.32987369,13.86033403,8.518576092,7.151906385,10.07035005,7.945963619,6.652234746, ,9.352943714, ,5.475036736,4.373865464, ,6.69798154, ,95.29187611,80.003814,112.6505814
969,S08000022,C71,Malignant brain cancer,Male, ,2016-2020,0,2,1,2,1,3,1,2,2,5,3,12,6,16,9,6,4,5,80,0,4.652136494,2.253927469,4.501159048,2.184407698,6.968964876,2.354825036,4.523863379,4.529806124,9.603749304,4.890294396,19.53633759,10.54611288,29.52574276,18.96533558,18.82648259,19.17453622,31.69572108,10.11068674,8.017145777,12.58362485,9.439562233,7.459261593, ,11.64947342, ,6.221683718,4.686390135, ,7.971175597, ,99.06629048,78.55340716,123.2965739
970,S08000022,C71,Malignant brain cancer,Female, ,2016-2020,3,0,0,0,0,2,3,2,4,2,2,3,10,5,8,9,3,1,57,8.396775638,0,0,0,0,5.059320533,6.93561438,4.361384303,8.614933988,3.45721694,3.055534337,4.663816557,17.01143168,8.877052818,15.86671956,23.86824728,10.71887952,3.634513339,6.976675871,5.284066174,9.039092812,6.452365005,4.861755043, ,8.264630522, ,4.728389755,3.228549905, ,6.509854549, ,90.45493211,68.50968223,117.1948564
971,S08000022,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2016-2020,4,5,1,2,2,6,4,4,6,7,5,17,17,22,18,16,7,6,149,5.431314242,5.947283281,1.15560178,2.370904263,2.425859664,7.265769748,4.66630114,4.441138264,6.623759425,6.368673405,3.943186568,13.51899419,14.69609343,19.90679998,18.3908046,22.99610503,14.32987369,13.86033403,9.264728742,7.836863304,10.87749009,8.667613514,7.312498197, ,10.13621681, ,6.348229218,5.10745935, ,7.721889842, ,99.80376939,84.42216925,117.1771503
972,S08000022,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2016-2020,0,2,1,2,2,4,1,2,2,5,3,13,6,16,9,7,4,5,84,0,4.652136494,2.253927469,4.501159048,4.368815396,9.291953169,2.354825036,4.523863379,4.529806124,9.603749304,4.890294396,21.16436572,10.54611288,29.52574276,18.96533558,21.96422968,19.17453622,31.69572108,10.61622108,8.467913703,13.14360408,9.941337705,7.903830484, ,12.20897584, ,6.678773993,5.065985341, ,8.51102783, ,100.2535806,79.96618215,124.1207545
973,S08000022,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,2016-2020,4,3,0,0,0,2,3,2,4,2,2,4,11,6,9,9,3,1,65,11.19570085,7.302645992,0,0,0,5.059320533,6.93561438,4.361384303,8.614933988,3.45721694,3.055534337,6.218422075,18.71257485,10.65246338,17.8500595,23.86824728,10.71887952,3.634513339,7.955858449,6.140163588,10.14039469,7.393889323,5.680220985, ,9.330028331, ,6.017684443,4.212966667, ,8.139088296, ,99.22841907,76.58239895,126.4747657
974,S08000022,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,d,2016-2020,1,3,0,1,3,5,4,3,10,7,17,19,19,17,15,14,14,18,170,1.357828561,3.568369969,0,1.185452131,3.638789496,6.054808123,4.66630114,3.330853698,11.03959904,6.368673405,13.40683433,15.10946409,16.4250456,15.38252726,15.3256705,20.12159191,28.65974738,41.5810021,10.57049588,9.041201365,12.2843758,9.717615087,8.285560281, ,11.26214252, ,6.157031326,5.058172857, ,7.362291026, ,87.60568533,74.9312663,101.8099031
975,S08000022,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male, ,2016-2020,1,1,0,0,2,3,3,1,5,5,6,4,8,5,7,3,10,5,69,2.637200348,2.326068247,0,0,4.368815396,6.968964876,7.064475109,2.26193169,11.32451531,9.603749304,9.780588791,6.512112529,14.06148384,9.226794612,14.75081656,9.413241293,47.93634054,31.69572108,8.720467316,6.78504409,11.03630951,8.636000274,6.686596048, ,10.83097363, ,5.647459758,4.134155974, ,7.393130699, ,92.61599585,72.06077295,117.2114703
976,S08000022,"D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female, ,2016-2020,0,2,0,1,1,2,1,2,5,2,11,15,11,12,8,11,4,13,101,0,4.868430661,0,2.504821782,2.727322315,5.059320533,2.31187146,4.361384303,10.76866749,3.45721694,16.80543885,23.31908278,18.71257485,21.30492676,15.86671956,29.17230223,14.29183936,47.2486734,12.36218005,10.06919869,15.0211694,10.7992299,8.768853453, ,13.03787114, ,6.666602894,5.138262862, ,8.390899467, ,84.48336426,68.81308772,102.654946
977,S08000022,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),All,d,2016-2020,5,8,1,3,5,11,8,7,16,14,22,36,36,39,33,30,21,24,319,6.789142803,9.51565325,1.15560178,3.556356394,6.06464916,13.32057787,9.332602279,7.771991962,17.66335847,12.73734681,17.3500209,28.62845828,31.12113903,35.28932724,33.7164751,43.11769694,42.98962108,55.44133614,19.83522462,17.71804664,22.13575219,18.3852286,16.38970577, ,20.49372922, ,12.50526054,10.82199452, ,14.30841975, ,92.90965602,82.99263809,103.6854969
978,S08000022,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Male, ,2016-2020,1,3,1,2,4,7,4,3,7,10,9,17,14,21,16,10,14,10,153,2.637200348,6.978204741,2.253927469,4.501159048,8.737630791,16.26091804,9.419300146,6.785795069,15.85432144,19.20749861,14.67088319,27.67647825,24.60759672,38.75253737,33.71615214,31.37747098,67.11087676,63.39144216,19.3366884,16.39412155,22.65493795,18.57733798,15.70636863, ,21.68573243, ,12.32623375,10.06583723, ,14.81216704, ,96.65882623,81.94973792,113.2458498
979,S08000022,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Female, ,2016-2020,4,5,0,1,1,4,4,4,9,4,13,19,22,18,17,20,7,14,166,11.19570085,12.17107665,0,2.504821782,2.727322315,10.11864107,9.24748584,8.722768607,19.38360147,6.914433881,19.86097319,29.53750486,37.4251497,31.95739015,33.71677906,53.0405495,25.01071888,50.88318674,20.3180385,17.34471425,23.65481979,18.19311922,15.49034573, ,21.11003001, ,12.68428734,10.25906739, ,15.36296728, ,89.70277489,76.5757481,104.4344401
980,S08000022,C50,Breast,All,d,2016-2020,0,0,0,0,0,2,19,36,66,97,195,165,205,228,173,150,102,116,1554,0,0,0,0,0,2.421923249,22.16493041,39.97024437,72.86135368,88.25161719,153.7842761,131.2137671,177.2175973,206.3068362,176.7560664,215.5884847,208.8067309,267.966458,96.62676823,91.88174161,101.5533012,81.98178596,77.91428167, ,86.15132595, ,46.20500672,43.64212252, ,48.83998525, ,99.17905274,94.30869172,104.2357143
981,S08000022,C50,Breast,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,2,0,1,13,0,0,0,0,0,0,0,0,0,0,1.630098132,3.256056265,1.75768548,5.536076767,6.321778527,6.275494195,0,6.339144216,1.642986596,0.874821166,2.809557116,1.436161613, ,z, ,z,0.669023113, ,z, ,z,146.4396176,77.97292889,250.4162059
982,S08000022,C50,Breast,Female, ,2016-2020,0,0,0,0,0,2,19,36,66,97,194,163,204,225,170,148,102,115,1541,0,0,0,0,0,5.059320533,43.92555774,78.50491746,142.1464108,167.6750216,296.3868306,253.4006996,347.0332063,399.4673768,337.1677906,392.5000663,364.4419037,417.9690339,188.6150442,179.314276,198.2731135,162.5274103,154.4297729, ,170.8290572, ,91.74099033,86.62926081, ,96.9971844, ,98.90976276,94.03243826,103.974456
983,S08000022,D05,Carcinoma in situ of the breast,All,d,2016-2020,0,0,0,0,0,0,1,0,5,11,36,23,21,30,10,8,6,2,153,0,0,0,0,0,0,1.166575285,0,5.519799521,10.00791535,28.39094329,18.2904039,18.15399777,27.14563634,10.21711367,11.49805252,12.28274888,4.620111345,9.513446293,8.06573451,11.14599,8.028844069,6.800295344, ,9.357902502, ,4.942562896,4.142687249, ,5.811998385, ,99.91134188,84.70730094,117.0565096
984,S08000022,D05,Carcinoma in situ of the breast,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378611382,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
985,S08000022,D05,Carcinoma in situ of the breast,Female, ,2016-2020,0,0,0,0,0,0,1,0,5,11,36,23,21,30,10,8,6,2,153,0,0,0,0,0,0,2.31187146,0,10.76866749,19.01469317,54.99961806,35.75592693,35.72400653,53.26231691,19.83339944,21.2162198,21.43775904,7.269026677,18.72686681,15.87709977,21.94046865,16.05768814,13.60059069, ,18.71580508, ,9.885125791,8.285374498, ,11.62399687, ,100.2571364,85.00047406,117.4616437
986,S08000022,C18-C20,Colorectal cancer,All,d,2016-2020,0,0,0,4,0,7,3,7,17,28,69,108,129,187,216,216,219,150,1360,0,0,0,4.741808526,0,8.476731372,3.499725855,7.771991962,18.76731837,25.47469362,54.41597464,85.88537483,111.5174149,169.2077998,220.6896552,310.447418,448.3203341,346.5083509,84.56396704,80.12882728,89.18071887,74.20889273,70.25565775, ,78.26880738, ,31.82987277,29.8862918, ,33.83381592, ,102.1812701,96.82215286,107.7598349
987,S08000022,C18-C20,Colorectal cancer,Male, ,2016-2020,0,0,0,2,0,3,0,3,6,18,32,64,76,117,120,112,106,61,720,0,0,0,4.501159048,0,6.968964876,0,6.785795069,13.58941837,34.57349749,52.16314022,104.1938005,133.5840965,215.9069939,252.8711411,351.4276749,508.1252097,386.6877971,90.99618069,84.46999941,97.89274553,84.20296831,78.06503959, ,90.56987355, ,35.90179147,33.01874911, ,38.90378415, ,98.39344174,91.33673416,105.8506421
988,S08000022,C18-C20,Colorectal cancer,Female, ,2016-2020,0,0,0,2,0,4,3,4,11,10,37,44,53,70,96,104,113,89,640,0,0,0,5.009643564,0,10.11864107,6.93561438,8.722768607,23.69106847,17.2860847,56.52738523,68.40264283,90.16058792,124.2787395,190.4006347,275.8108574,403.7444619,323.4716871,78.33460627,72.38242944,84.64575394,64.21481714,59.30029946, ,69.32219069, ,27.75795406,25.18852555, ,30.45038134, ,106.8069567,98.69133674,115.4120229
989,S08000022,C18,Colon,All,d,2016-2020,0,0,0,4,0,5,2,5,9,14,51,70,84,124,154,165,165,122,974,0,0,0,4.741808526,0,6.054808123,2.33315057,5.55142283,9.935639138,12.73734681,40.22050299,55.66644665,72.61599108,112.2019635,157.3435504,237.1473332,337.7755942,281.826792,60.56272346,56.81853746,64.48881908,52.95200345,49.62367286, ,56.38683714, ,21.93625417,20.34301021, ,23.58871212, ,104.8698259,98.38642966,111.6682151
990,S08000022,C18,Colon,Male, ,2016-2020,0,0,0,2,0,1,0,1,2,7,23,39,46,70,86,80,76,45,478,0,0,0,4.501159048,0,2.322988292,0,2.26193169,4.529806124,13.44524903,37.49225703,63.49309716,80.85353207,129.1751246,181.2243178,251.0197678,364.3161881,285.2614897,60.41135329,55.11635708,66.07776927,56.21003997,51.19500272, ,61.45605224, ,22.71146677,20.49469426, ,25.04043786, ,99.80581214,91.05793002,109.1673182
991,S08000022,C18,Colon,Female, ,2016-2020,0,0,0,2,0,4,2,4,7,7,28,31,38,54,68,85,89,77,496,0,0,0,5.009643564,0,10.11864107,4.62374292,8.722768607,15.07613448,12.10025929,42.77748071,48.19277108,64.64344039,95.87217044,134.8671162,225.4223354,317.9934258,279.8575271,60.70931986,55.48345466,66.29479224,49.69396694,45.38465256, ,54.19592882, ,21.16104157,18.90712913, ,23.54004222, ,110.2613111,100.7700048,120.4057421
992,S08000022,C19-C20,Rectum and rectosigmoid junction,All,d,2016-2020,0,0,0,0,0,2,1,2,8,14,18,38,45,63,62,51,54,28,386,0,0,0,0,0,2.421923249,1.166575285,2.220569132,8.831679233,12.73734681,14.19547164,30.21892818,38.90142379,57.00583631,63.34610473,73.3000848,110.5447399,64.68155883,24.00124359,21.66631692,26.51921468,21.25688927,19.16209104, ,23.45878662, ,9.893618596,8.801955395, ,11.04817512, ,95.9727499,86.63617815,106.0412536
993,S08000022,C19-C20,Rectum and rectosigmoid junction,Male, ,2016-2020,0,0,0,0,0,2,0,2,4,11,9,25,30,47,34,32,30,16,242,0,0,0,0,0,4.645976584,0,4.523863379,9.059612249,21.12824847,14.67088319,40.70070331,52.73056439,86.73186935,71.64682331,100.4079071,143.8090216,101.4263074,30.5848274,26.85247142,34.69086131,27.99292835,24.533153, ,31.67759717, ,13.1903247,11.38755339, ,15.12362695, ,95.71797947,84.03723438,108.5681834
994,S08000022,C19-C20,Rectum and rectosigmoid junction,Female, ,2016-2020,0,0,0,0,0,0,1,0,4,3,9,13,15,16,28,19,24,12,144,0,0,0,0,0,0,2.31187146,0,8.614933988,5.185825411,13.74990451,20.20987175,25.51714752,28.40656902,55.53351845,50.38852203,85.75103616,43.61416006,17.62528641,14.86416549,20.75053279,14.5208502,12.23160145, ,17.00356987, ,6.596912489,5.408752895, ,7.901287391, ,96.40397427,81.30163642,113.4979474
995,S08000022,C53,Cervix uteri,Female, ,2016-2020,0,0,0,0,1,3,4,16,12,12,6,9,5,6,5,5,6,5,95,0,0,0,0,2.727322315,7.5889808,9.24748584,34.89107443,25.84480196,20.74330164,9.16660301,13.99144967,8.505715841,10.65246338,9.916699722,13.26013738,21.43775904,18.17256669,11.62779312,9.407579003,14.21437411,11.57602744,9.322157565, ,14.0702604, ,8.475681751,6.6508593, ,10.51837319, ,103.0530641,83.37608281,125.9770269
996,S08000022,D06,Carcinoma in situ of the cervix uteri,Female, ,2016-2020,0,0,0,0,33,138,162,108,59,38,20,12,6,5,0,1,1,1,584,0,0,0,0,90.00163639,349.0931168,374.5231765,235.5147524,127.0702763,65.68712187,30.55534337,18.65526623,10.20685901,8.877052818,0,2.652027475,3.57295984,3.634513339,71.48032822,65.79978162,77.52006512,85.40207053,78.57957584, ,92.50452321, ,86.30642128,79.18083791, ,93.73461958, ,120.1239549,110.5776959,130.2738395
997,S08000022,C54,Corpus uteri,Female, ,2016-2020,0,0,0,0,0,0,1,3,2,8,16,29,45,54,49,33,21,11,272,0,0,0,0,0,0,2.31187146,6.542076455,4.307466994,13.82886776,24.44427469,45.08356005,76.55144257,95.87217044,97.18365728,87.51690668,75.03215664,39.97964673,33.29220767,29.45292667,37.49295269,27.60648288,24.40889269, ,30.9980322, ,13.97709714,12.21082324, ,15.86094252, ,99.91598338,88.39360133,112.5231849
998,S08000022,C56,Ovary,Female, ,2016-2020,0,0,0,1,2,0,4,5,4,7,19,22,17,31,25,23,15,10,185,0,0,0,2.504821782,5.45464463,0,9.24748584,10.90346076,8.614933988,12.10025929,29.0275762,34.20132141,28.91943386,55.03772747,49.58349861,60.99663193,53.5943976,36.34513339,22.64359713,19.49809805,26.15207388,19.48298632,16.74724838, ,22.42265541, ,10.79244871,9.035219561, ,12.70351008, ,95.41824541,82.1633725,110.2026763
999,S08000022,C53-C55,Uterus,Female, ,2016-2020,0,0,0,0,1,3,5,20,14,21,24,39,52,64,57,40,28,19,387,0,0,0,0,2.727322315,7.5889808,11.5593573,43.61384303,30.15226896,36.30077787,36.66641204,60.62961524,88.45944475,113.6262761,113.0503768,106.081099,100.0428755,69.05575343,47.36795723,42.76563798,52.33058488,41.26382607,37.20282296, ,45.53216194, ,23.49586203,20.86162163, ,26.28445721, ,102.2050029,92.27466014,112.9127768
1000,S08000022,C52,Vagina,Female, ,2016-2020,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,1,2,0,9,0,0,0,0,0,0,0,0,2.153733497,1.72860847,1.527767168,0,3.402286336,0,1.983339944,2.652027475,7.14591968,0,1.101580401,0.503712705,2.091142737,0.966740908, ,z, ,z,0.547337002, ,z, ,z,104.4812446,47.77547815,198.3379477
