_id,Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
2221,S92000003,C92.0,Acute myeloid leukaemia,All,d,2016,1,1,0,0,6,3,3,2,3,3,11,13,17,15,21,25,23,15,9,171,0.348143352,0.334602593,0,0,1.6485011,0.801873176,0.852483426,0.61021562,0.888525581,0.764816406,2.704756191,3.505734573,5.286858735,4.724052355,8.785912417,13.38000278,16.85994517,19.23619482,21.91540653,3.163912891,2.70745895,3.67528903,3.410565845,2.905277908, ,3.955768331, ,1.603346381,1.333764287, ,1.897373479, ,100, 
2222,S92000003,C92.0,Acute myeloid leukaemia,All,d,2017,1,0,3,2,1,1,0,1,3,7,7,21,18,22,23,20,18,17,5,170,0.354476686,0,1.071057526,0.689560061,0.280419171,0.261610263,0,0.294939139,0.922983205,1.8178513,1.71969468,5.542564254,5.470941701,7.211554221,8.86217393,10.62349279,13.05359953,21.22585559,11.98322349,3.133756083,2.680377543,3.641857283,3.265457693,2.785320306, ,3.783212822, ,1.627577533,1.350103632, ,1.930597583, ,100, 
2223,S92000003,C92.0,Acute myeloid leukaemia,All,d,2018,1,0,0,0,3,2,3,7,5,5,13,8,9,18,22,28,22,18,5,169,0.361190774,0,0,0,0.855617414,0.523094628,0.830431437,2.011511593,1.574694037,1.335873274,3.212359181,2.06900119,2.676134235,5.991751356,8.119129777,14.65186131,15.6853798,22.09971884,11.92548954,3.107703058,2.65681818,3.613180744,3.249854987,2.770805805, ,3.766539252, ,1.524695661,1.267020762, ,1.805867604, ,100, 
2224,S92000003,C92.0,Acute myeloid leukaemia,All,d,2019,2,1,3,2,2,1,4,1,5,8,7,10,15,10,23,15,23,15,8,155,0.736065363,0.33409507,1.018074211,0.709325502,0.575612452,0.261605473,1.08265239,0.283670239,1.565278369,2.213258525,1.74524421,2.543733132,4.351698468,3.339522582,8.247984623,7.654974968,16.10565308,17.9793597,18.32424756,2.8371131,2.408052865,3.320573783,2.918706964,2.469885654, ,3.404444621, ,1.550171346,1.257491131, ,1.873014128, ,100, 
2225,S92000003,C92.0,Acute myeloid leukaemia,All,d,2020,1,1,1,2,0,0,2,6,6,3,9,9,19,13,22,29,18,13,10,164,0.379066435,0.335679735,0.335479282,0.708918191,0,0,0.534660718,1.686975983,1.849762306,0.85732902,2.289418055,2.253696062,5.389016051,4.327087903,7.696882762,14.63094698,12.56141134,15.37333554,22.85766532,3.000365898,2.558733306,3.496332997,3.079145499,2.620042757, ,3.574765807, ,1.486108432,1.220828618, ,1.777080494, ,100, 
2226,S92000003,C92.0,Acute myeloid leukaemia,Male, ,1996,0,0,1,4,1,2,3,3,3,7,3,7,8,15,13,12,9,3,0,94,0,0,0.615358108,2.542798477,0.59010976,1.034789627,1.511228427,1.603086476,1.783994006,3.966769803,2.052109911,5.316240355,6.558022101,13.83100358,14.55343349,20.70429096,25.90599004,19.93355482,0,3.841407099,3.104247959,4.700909422,5.030078169,4.031845436, ,6.137061272, ,2.642517279,2.106681144, ,3.238153715, ,100, 
2227,S92000003,C92.0,Acute myeloid leukaemia,Male, ,1997,4,0,2,0,1,2,1,0,1,2,3,3,6,16,14,15,8,3,0,81,2.582344511,0,1.224904764,0,0.624516,1.07451781,0.505791311,0,0.582869466,1.18487624,1.907256475,2.271643079,4.918314985,14.68698366,15.8245733,24.49579489,23.59325233,19.30129319,0,3.316516004,2.633792432,4.122126574,4.489506571,3.537973245, ,5.552648932, ,2.269045599,1.74875399, ,2.856061634, ,100, 
2228,S92000003,C92.0,Acute myeloid leukaemia,Male, ,1998,1,0,2,0,2,3,5,2,2,1,6,9,10,12,8,14,10,5,0,92,0.658249845,0,1.209592065,0,1.30394247,1.684579361,2.55683852,1.039279571,1.145455691,0.603099934,3.668670168,6.731236678,8.090091256,10.99767216,9.011343028,21.87397466,30.78249092,30.92911048,0,3.772051639,3.040806004,4.626086484,4.983734141,3.981859448, ,6.096342266, ,2.523714144,2.00065846, ,3.106594206, ,100, 
2229,S92000003,C92.0,Acute myeloid leukaemia,Male, ,1999,3,2,2,1,1,0,1,0,0,7,3,12,15,19,17,10,8,8,0,109,2.014693834,1.228840896,1.202993047,0.62255259,0.655625926,0,0.519046408,0,0,4.247779018,1.790382068,8.805465259,12.02983399,17.44047291,19.07112407,14.99182945,25.35095225,48.54663511,0,4.473565945,3.673263136,5.396451993,5.933046805,4.836382906, ,7.14009821, ,3.153440246,2.540133201, ,3.832073655, ,100, 
2230,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2000,1,1,2,0,3,2,0,4,0,1,1,4,9,12,15,21,9,5,1,91,0.687493125,0.624285973,1.207175451,0,1.948304975,1.247473865,0,2.047847968,0,0.606468594,0.582821907,2.90334756,7.181042049,10.96811933,16.73061479,31.89986481,26.24365778,29.94729276,16.82368775,3.741890173,3.012736551,4.59421195,5.162341181,4.111817446, ,6.330574127, ,2.34739319,1.843592214, ,2.911129339, ,100, 
2231,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2001,1,1,4,1,0,0,2,3,1,4,2,10,7,13,19,11,16,5,0,100,0.705357899,0.639570209,2.413433169,0.620605338,0,0,1.085882442,1.540911192,0.541835087,2.391986844,1.149834999,7.043295135,5.616985765,11.79084849,21.05496454,16.61782035,43.27482217,29.97422217,0,4.108914166,3.343176563,4.99754056,5.393893426,4.36164696, ,6.534129741, ,2.585049695,2.057795654, ,3.171533112, ,100, 
2232,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2002,3,1,3,2,0,0,5,2,3,2,5,4,13,13,7,21,13,7,0,104,2.172889581,0.649599522,1.815343281,1.236758949,0,0,2.809225497,1.031034127,1.592382044,1.171323654,2.994388516,2.611750264,10.388116,11.73211079,7.664429383,31.68185384,32.94308449,42.15597712,0,4.269933713,3.488845263,5.173739374,5.514805929,4.474117016, ,6.662683288, ,2.804589913,2.223075633, ,3.452646314, ,100, 
2233,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2003,0,0,1,2,1,2,2,3,3,5,5,7,7,9,18,20,8,8,0,101,0,0,0.612846488,1.226098738,0.608968894,1.388320063,1.158808976,1.555274454,1.568643855,2.878161661,3.047907002,4.386762006,5.525036307,8.00156475,19.51854262,29.86010541,19.41464835,50.07197847,0,4.142590423,3.374207936,5.033622892,5.393305999,4.358596257, ,6.536563939, ,2.506563736,2.007268726, ,3.06048076, ,100, 
2234,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2004,1,1,0,0,4,0,2,3,0,2,4,5,9,20,18,17,20,7,1,114,0.741498717,0.66728947,0,0,2.434615361,0,1.203912716,1.56691511,0,1.128254309,2.451476095,3.048650362,6.940320951,17.54478306,19.38276657,25.05785416,46.34564583,44.08338057,14.77104874,4.659521794,3.843530894,5.597509019,6.176971726,5.054227161, ,7.410647455, ,2.67946944,2.161817315, ,3.251849997, ,100, 
2235,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2005,0,0,0,1,1,2,1,4,4,2,5,15,15,15,19,16,11,3,0,114,0,0,0,0.610668377,0.601717301,1.331699782,0.62028198,2.127274855,2.030920769,1.102365677,3.05705691,8.90990306,11.40562982,13.06620209,20.20116104,23.23420074,25.57901591,16.89189189,0,4.631747623,3.820620628,5.564143756,5.58654585,4.590588589, ,6.678824596, ,2.744730009,2.236552594, ,3.304153442, ,100, 
2236,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2006,1,1,0,0,1,1,1,2,2,4,6,5,11,19,18,25,9,8,3,117,0.728772674,0.68907065,0,0,0.596701434,0.644774426,0.640537026,1.073139846,1.011766848,2.163460238,3.620695898,2.930145335,8.10068414,16.63514744,18.91113866,35.72143,20.63368334,41.04037347,42.28925853,4.72715049,3.909482249,5.665365793,6.261483384,5.126606817, ,7.508137906, ,2.715807997,2.202686893, ,3.281851181, ,100, 
2237,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2007,3,2,0,1,1,1,0,1,0,1,4,6,8,15,10,14,11,3,0,81,2.131862822,1.410825262,0,0.598863357,0.590995591,0.618096633,0,0.547010043,0,0.528555194,2.357990049,3.659384492,5.43382283,13.01902514,10.39803685,19.53697372,24.80774001,14.3307538,0,3.244465683,2.576574076,4.032574603,3.946491762,3.122649585, ,4.865326694, ,2.065323097,1.566959478, ,2.631445077, ,100, 
2238,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2008,1,0,0,1,1,1,1,1,3,2,6,5,13,13,14,22,8,8,1,101,0.691123213,0,0,0.601189152,0.580575118,0.600705228,0.665013001,0.559766242,1.516223592,1.036103009,3.468027675,3.102352824,8.45341518,11.09158234,14.27959446,30.09740615,17.6530297,36.26473255,14.49485433,4.015428788,3.270632696,4.879109978,5.009348782,4.050377805, ,6.068680597, ,2.256773367,1.799892842, ,2.764550811, ,100, 
2239,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2009,1,0,1,2,1,1,2,0,6,4,4,11,16,11,20,21,10,6,2,119,0.679320136,0,0.64855049,1.189202045,0.577247223,0.596737042,1.313266619,0,3.056079051,2.042441944,2.262417846,6.865131374,10.12869777,9.170411251,20.03887542,28.28549493,21.53177013,25.63226247,28.40909091,4.699899564,3.893477099,5.624130543,5.704670193,4.683207352, ,6.825398159, ,2.716191365,2.206027577, ,3.278627226, ,100, 
2240,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2010,2,2,0,0,1,2,3,1,3,5,3,7,10,5,14,18,13,7,4,100,1.348181303,1.451199779,0,0,0.568508064,1.186887269,1.927128835,0.593098703,1.559235351,2.511792868,1.66002656,4.363736106,6.162492605,4.10249678,13.88420572,23.69138029,27.27940405,29.39694272,49.53560372,3.924311028,3.192976082,4.773013682,4.959693394,3.984813984, ,6.039647289, ,2.293413108,1.798183392, ,2.847966226, ,100, 
2241,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2011,1,1,0,1,2,0,2,3,2,4,2,6,12,18,16,12,9,7,7,105,0.66779747,0.721537163,0,0.601066292,1.098327796,0,1.252787452,1.824051949,1.047817135,1.997922161,1.082854621,3.686409437,7.289161018,14.2388166,15.89446078,15.50628004,18.29937782,28.73917149,77.33097658,4.08512625,3.341228546,4.945294396,5.207106338,4.202879381, ,6.317298821, ,2.355909656,1.881134152, ,2.883305353, ,100, 
2242,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2012,0,0,0,0,3,1,0,0,1,2,2,7,11,13,14,17,11,3,2,87,0,0,0,0,1.623851125,0.585175172,0,0,0.537068465,1.002310325,1.062439574,4.211564957,6.971423501,9.464870768,13.77559555,21.6817376,21.60505951,12.08410537,20.31694433,3.375638752,2.70374826,4.16383793,4.007880681,3.189864288, ,4.917859452, ,1.725935507,1.357688621, ,2.137700924, ,100, 
2243,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2013,0,0,1,2,0,1,3,1,4,2,4,8,9,14,17,22,14,5,1,108,0,0,0.711075715,1.244725476,0,0.574841487,1.796299623,0.648331842,2.205752603,1.009861296,2.084842673,4.723526112,5.806189398,9.749303621,16.44227793,27.42116415,26.79118187,19.62862639,9.693679721,4.17523621,3.42502719,5.040929311,4.846952682,3.962957437, ,5.818618614, ,2.200371759,1.762599819, ,2.685970314, ,100, 
2244,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2014,0,3,1,0,0,0,1,3,1,3,4,7,4,13,18,21,7,8,1,95,0,2.036286628,0.719222664,0,0,0,0.595631638,1.938322576,0.570515746,1.531721962,2.057412084,4.045190557,2.595498109,8.805321123,16.95122755,25.62162954,13.05434337,30.0989503,9.101665605,3.65872915,2.960130369,4.472606657,4.261373121,3.436265679, ,5.173931787, ,1.959489737,1.530867904, ,2.440211889, ,100, 
2245,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2015,1,1,1,3,2,2,1,3,1,4,4,2,7,14,13,20,15,8,3,105,0.669864152,0.671618735,0.718602462,1.925953507,1.09193551,1.10623752,0.588235294,1.905185279,0.587682181,2.088064104,2.028171299,1.12949043,4.538175783,9.241717111,12.04573674,24.1829196,27.26281352,29.49200029,26.26280312,4.022265731,3.289814869,4.869197905,4.658829553,3.791735237, ,5.613872557, ,2.238659744,1.757118827, ,2.77763271, ,100, 
2246,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2016,0,1,0,0,4,1,2,1,0,0,8,4,8,12,9,11,12,9,5,87,0,0.65663331,0,0,2.201576329,0.537204068,1.160732422,0.62008582,0,0,4.052089612,2.213160559,5.114893291,7.819270592,8.045124208,13.33090953,21.35193324,31.8167356,41.60772239,3.311128474,2.652078172,4.08426474,3.84636964,3.057214013, ,4.724763671, ,1.696570887,1.317875616, ,2.122366663, ,100, 
2247,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2017,0,0,1,1,1,1,0,0,2,3,3,13,9,13,12,15,9,7,2,92,0,0,0.696961249,0.674427074,0.558231968,0.525276295,0,0,1.254130793,1.617599482,1.519926233,7.04198649,5.627180532,8.821154486,9.807687592,17.94022318,15.78006102,23.75941891,16.14465612,3.484452524,2.808960526,4.2733717,3.848708937,3.090491268, ,4.688855477, ,1.791790224,1.405536639, ,2.224224255, ,100, 
2248,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2018,1,0,0,0,3,2,3,2,2,3,3,6,4,12,13,17,10,9,2,92,0.701365559,0,0,0,1.692171451,1.04969244,1.685952085,1.171309934,1.285553592,1.661488361,1.53163594,3.190606853,2.450334777,8.275063097,10.12816018,19.99035759,17.14560044,29.51593861,15.84786054,3.473335168,2.799998368,4.25973725,3.850084156,3.092507085, ,4.689411001, ,1.818012043,1.410941302, ,2.275892356, ,100, 
2249,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2019,0,0,2,0,0,1,3,0,1,5,5,8,7,8,14,10,10,7,3,84,0,0,1.329018453,0,0,0.523163044,1.642620527,0,0.637795778,2.860215546,2.578116943,4.19342157,4.195334788,5.537865153,10.57889209,11.37837653,16.70899612,22.2349279,22.36969652,3.15433366,2.516020062,3.905279708,3.424485636,2.719863496, ,4.209044885, ,1.620777197,1.251619034, ,2.036917201, ,100, 
2250,S92000003,C92.0,Acute myeloid leukaemia,Male, ,2020,0,1,0,1,0,0,1,3,3,3,5,2,13,7,13,17,9,7,2,87,0,0.65424902,0,0.693447614,0,0,0.538685715,1.723355488,1.879864148,1.771207255,2.640542896,1.034404287,7.615655444,4.843318642,9.56515341,19.0570141,14.93280239,21.72091724,14.64236035,3.264280665,2.614554997,4.026478141,3.546839558,2.832728907, ,4.340013089, ,1.660557386,1.283662674, ,2.085227282, ,100, 
2251,S92000003,C92.0,Acute myeloid leukaemia,Female, ,1996,0,1,0,1,1,1,3,1,2,2,4,5,11,8,11,9,10,9,2,81,0,0.633448621,0,0.652997257,0.584839783,0.504673275,1.441524556,0.512838922,1.165141303,1.119150341,2.659291565,3.537894387,8.045346498,6.118453255,9.228033087,9.648991144,14.23811829,21.59827214,10.13633369,3.062185039,2.431816934,3.806016407,3.289624482,2.608598041, ,4.048443894, ,1.685259031,1.287966409, ,2.135143248, ,100, 
2252,S92000003,C92.0,Acute myeloid leukaemia,Female, ,1997,1,0,1,0,0,4,2,3,2,5,5,2,8,8,15,11,8,6,3,84,0.676557944,0,0.637385191,0,0,2.074043348,0.961214976,1.512371196,1.137352357,2.917952998,3.107172597,1.41694238,5.879283609,6.108315708,12.75770565,11.32024987,11.75001836,14.24433788,14.87357462,3.180591726,2.536964524,3.93778898,3.390707283,2.701077956, ,4.157561049, ,1.82601284,1.400316227, ,2.307345492, ,100, 
2253,S92000003,C92.0,Acute myeloid leukaemia,Female, ,1998,2,0,0,2,1,1,2,1,3,3,4,8,10,9,12,21,11,7,6,103,1.384341711,0,0,1.273285203,0.640770976,0.539825636,0.9674595,0.495353583,1.662086694,1.781599639,2.401810965,5.604792097,7.304975419,6.888581029,10.26149715,20.89552239,16.83810923,16.46090535,28.72737719,3.904356162,3.186862044,4.735167349,4.202345802,3.427126806, ,5.055423974, ,2.113574635,1.64441865, ,2.640714217, ,100, 
2254,S92000003,C92.0,Acute myeloid leukaemia,Female, ,1999,1,1,0,1,2,0,2,4,0,5,5,4,7,9,8,10,10,7,3,79,0.707188572,0.642281383,0,0.63675611,1.291522447,0,0.98112319,1.951352775,0,2.980199554,2.933669727,2.768319353,5.084253341,6.935507486,6.862770329,9.665477813,15.92483478,16.44659555,13.90756108,2.997630354,2.373252181,3.735941822,3.177638302,2.513429886, ,3.918544935, ,1.724830104,1.29926938, ,2.20975263, ,100, 
2255,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2000,1,0,1,2,2,1,2,6,3,0,6,7,8,9,13,15,6,8,3,93,0.725915924,0,0.636099944,1.272807112,1.285140562,0.589455814,1.002054211,2.8883508,1.582036503,0,3.442656813,4.820239497,5.801052891,6.964327169,11.11890385,14.94827895,9.071529006,18.74897467,13.42161775,3.534758842,2.853006587,4.330318388,3.713340187,2.994430416, ,4.508435165, ,2.044946666,1.583246105, ,2.564822216, ,100, 
2256,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2001,1,0,0,2,0,0,1,0,4,6,2,8,10,8,11,16,10,7,9,95,0.743555235,0,0,1.278183956,0,0,0.507472533,0,2.058354346,3.50912079,1.130294724,5.399604479,7.303054868,6.191519167,9.406694146,16.09301764,14.46006131,16.38269987,39.09983491,3.611526014,2.921940213,4.414903271,3.851294414,3.113767528, ,4.666035371, ,1.862171502,1.437495294, ,2.340973044, ,100, 
2257,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2002,2,0,2,1,1,3,1,5,0,5,4,5,3,12,10,14,10,4,4,86,1.518383832,0,1.26794137,0.63742582,0.618854006,1.951917759,0.519076045,2.395530898,0,2.849831005,2.352456847,3.148733579,2.189221732,9.317204218,8.483203258,14.27086094,13.79614812,9.651345156,17.26668393,3.269508224,2.615184556,4.037816059,3.406350487,2.7224052, ,4.165786255, ,1.959136684,1.478690037, ,2.50613364, ,100, 
2258,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2003,0,0,0,0,2,2,1,4,3,7,8,4,9,17,12,15,9,11,7,111,0,0,0,0,1.217448471,1.341210711,0.537657534,1.928175464,1.487925485,3.890834306,4.776147917,2.43280886,6.483682732,13.10302834,10.16992245,15.36885246,11.99920005,27.8671497,30.18282166,4.21987126,3.471445837,5.08181351,4.445168896,3.654453217, ,5.312168598, ,2.224630027,1.777927545, ,2.720641569, ,100, 
2259,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2004,1,0,1,2,2,2,2,1,4,2,3,6,10,12,12,17,12,4,4,97,0.776017942,0,0.638936809,1.258471083,1.2061344,1.337560023,1.118749685,0.486952118,1.948690967,1.082151534,1.794075961,3.554649778,7.095872331,9.183158088,10.20182613,17.40875763,15.53156791,10.48630227,17.09767044,3.677450443,2.982164577,4.486177674,3.825209985,3.099140711, ,4.626548171, ,2.057576814,1.591416108, ,2.582706146, ,100, 
2260,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2005,1,0,0,0,0,2,0,4,1,4,6,8,4,10,15,5,13,5,4,82,0.770807961,0,0,0,0,1.310495761,0,1.980188217,0.478260662,2.111531071,3.564998841,4.626149309,2.818112006,7.631257631,12.7649797,5.079545685,17.27528836,12.19779952,16.95849409,3.095594214,2.462017945,3.842448643,3.20198921,2.544121171, ,3.934366176, ,1.638648203,1.243942575, ,2.086909506, ,100, 
2261,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2006,3,0,0,1,1,2,2,1,3,1,1,5,2,7,13,13,10,6,5,76,2.295859799,0,0,0.6245004,0.585346437,1.273398701,1.207481556,0.499697683,1.428564626,0.51593198,0.585243666,2.845144476,1.381625759,5.379938976,11.05517382,13.18044023,13.41165741,13.71930306,21.22781693,2.85936155,2.252851682,3.578917362,2.948276209,2.320467006, ,3.650112794, ,1.560943901,1.126341757, ,2.065353827, ,100, 
2262,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2007,2,1,0,1,0,0,0,1,4,5,4,5,8,7,13,12,8,8,2,81,1.497174084,0.739256751,0,0.616188504,0,0,0,0.507696682,1.898523898,2.5271415,2.280475707,2.957529871,5.144198309,5.369003973,11.04521742,12.0064835,10.8239751,17.41932674,8.754650908,3.029803164,2.406101051,3.765768692,3.102519396,2.461239892, ,3.816921858, ,1.672002411,1.246604252, ,2.158888196, ,100, 
2263,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2008,2,3,1,1,0,1,1,1,3,3,4,2,7,9,9,11,14,8,6,86,1.455773598,2.254147632,0.676338304,0.614288347,0,0.588204154,0.640393458,0.522935972,1.42912947,1.483840972,2.225721551,1.201114634,4.342781986,6.808021362,7.572251904,10.95050372,18.94503234,16.8417507,26.98205693,3.199878553,2.559489807,3.951823982,3.266768975,2.60963689, ,3.996582242, ,1.80123183,1.33025727, ,2.342481169, ,100, 
2264,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2009,2,0,1,0,4,3,3,2,6,3,7,6,8,6,11,10,10,5,8,95,1.42551675,0,0.685170847,0,2.279656912,1.740179587,1.908870521,1.085758647,2.888823623,1.457995159,3.797660641,3.618272275,4.83836826,4.475741481,9.177909606,9.946685764,13.44176356,10.24338277,36.31082062,3.518608439,2.846764346,4.301316353,3.601565195,2.910422037, ,4.365234554, ,2.099206838,1.61701234, ,2.643364318, ,100, 
2265,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2010,4,1,1,0,3,1,2,0,4,3,2,4,6,9,10,10,14,8,2,84,2.805599978,0.758834733,0.696209141,0,1.687061364,0.573417511,1.251219939,0,1.957598418,1.432698966,1.061661288,2.397262326,3.549413755,6.661436206,8.315455105,9.888947124,18.54771399,16.78239527,8.211866147,3.095083166,2.468759547,3.831923564,3.092946496,2.464250464, ,3.791996917, ,1.852695284,1.366776591, ,2.411378422, ,100, 
2266,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2011,1,1,0,0,2,0,1,0,1,2,2,1,5,9,8,12,11,7,5,68,0.695216908,0.755817908,0,0,1.090007358,0,0.609228595,0,0.493118531,0.949843513,1.038313778,0.591142323,2.909768091,6.52183365,6.683207605,11.79291639,14.4330438,14.73125973,19.14461845,2.491207503,1.934520104,3.158199119,2.505849837,1.943471881, ,3.138605721, ,1.162188487,0.83104188, ,1.548000835, ,100, 
2267,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2012,0,2,0,1,1,0,0,1,4,2,6,10,6,7,9,18,12,10,7,96,0,1.487420144,0,0.641543811,0.535931529,0,0,0.610344112,2.007276377,0.949095275,3.05404126,5.777441402,3.639981557,4.717140065,7.505378855,17.61390324,15.44143194,21.05440458,25.86748457,3.508374417,2.841794541,4.284325643,3.506428974,2.837807375, ,4.244718711, ,1.651732111,1.266664099, ,2.08712653, ,100, 
2268,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2013,2,0,0,2,0,1,2,2,1,6,4,6,7,13,9,14,1,8,4,82,1.39039515,0,0,1.30872066,0,0.56143818,1.151417107,1.251032101,0.518317335,2.86027554,1.994266484,3.38873922,4.312947468,8.45352512,7.405700744,13.55105359,1.280918162,16.81908967,14.61240593,2.991587073,2.379297979,3.713348357,3.000449517,2.384560206, ,3.686020786, ,1.707890663,1.28665547, ,2.187860758, ,100, 
2269,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2014,0,0,0,0,2,1,1,0,1,2,1,3,9,7,12,13,6,8,7,73,0,0,0,0,1.080707215,0.553645479,0.568850864,0,0.538769881,0.962371283,0.489677596,1.651909608,5.565965973,4.432090871,9.720692113,12.44590817,7.61218457,16.58031088,24.50551374,2.653512997,2.079930606,3.33639421,2.627426209,2.057534161, ,3.265930337, ,1.155680393,0.867381695, ,1.484710182, ,100, 
2270,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2015,1,1,1,0,0,3,2,2,4,4,4,9,5,8,7,4,13,9,3,80,0.704771302,0.697048696,0.751975816,0,0,1.638511576,1.124227094,1.229467886,2.226365736,1.958355569,1.922420712,4.845248157,3.072177744,4.954542076,5.626828719,3.8143917,16.38910251,18.41017878,10.57380516,2.895895105,2.296264715,3.604192133,2.797190071,2.215634294, ,3.445495658, ,1.617083351,1.20622357, ,2.087234597, ,100, 
2271,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2016,1,0,0,0,2,2,1,1,3,3,3,9,9,3,12,14,11,6,4,84,0.715763254,0,0,0,1.097219098,1.063971273,0.556768073,0.600654714,1.737025864,1.479078436,1.433609542,4.734748848,5.449723275,1.828632731,9.437672041,13.41883045,13.71280402,12.07462116,13.76936317,3.02463239,2.41256525,3.74470071,2.97476205,2.370435355, ,3.64667267, ,1.510121875,1.141330868, ,1.929751925, ,100, 
2272,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2017,1,0,2,1,0,0,0,1,1,4,4,8,9,9,11,5,9,10,3,78,0.729980291,0,1.463946654,0.705387752,0,0,0,0.578613295,0.604010631,2.00390762,1.907750714,4.117789365,5.323144441,5.707292017,8.018836977,4.77778521,11.1304864,19.75152581,10.22599448,2.801221045,2.214248993,3.496050639,2.68220645,2.118247213, ,3.311720817, ,1.463364842,1.080917861, ,1.902845383, ,100, 
2273,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2018,0,0,0,0,0,0,0,5,3,2,10,2,5,6,9,11,12,9,3,77,0,0,0,0,0,0,0,2.820906301,1.852457903,1.032385947,4.788859198,1.007008781,2.889121303,3.861028707,6.310917888,10.37139005,14.64593453,17.66195027,10.23646228,2.760500748,2.178544021,3.450152294,2.649625819,2.08841219, ,3.276617454, ,1.231379278,0.931197844, ,1.572856741, ,100, 
2274,S92000003,C92.0,Acute myeloid leukaemia,Female, ,2019,2,1,1,2,2,0,1,1,4,3,2,2,8,2,9,5,13,8,5,71,1.518222465,0.684842384,0.693543801,1.45152628,1.166929226,0,0.535251675,0.555870549,2.459389334,1.607320811,0.965483949,0.988396228,4.498400256,1.290455789,6.142631913,4.626844954,15.6703914,15.40031186,16.53056501,2.535445347,1.980203852,3.19811931,2.412928292,1.881543439, ,3.009400459, ,1.479565495,1.043785153, ,1.99017892, ,100, 
